"PracticeID","parentid","year","areaid","indic","numerator","denominator","ratio","centile","description","flavour","active","fit","lwr","upr"
"W94023","272",2009,"AF 1","AF1","139",7194,"0.0193217","0.87763","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94023","272",2010,"AF 1","AF1","158",7172,"0.0220301","0.931993","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94023","861",2011,"AF 1","AF1","158",7180,"0.022005571030641","0.91460741331208","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94023","861",2012,"AF 1","AF1","166",7248,"0.022902869757174","0.91822500758112","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94023","861",2013,"AF 1","AF1","176",7298,"0.024116196218142","0.92499218668611","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94024","268",2007,"AF 1","AF1","95",5223,"0.0181888","0.861244","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94024","268",2008,"AF 1","AF1","96",5190,"0.0184971","0.870345","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94024","268",2009,"AF 1","AF1","90",5198,"0.0173144","0.790195","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94024","268",2010,"AF 1","AF1","91",5199,"0.0175034","0.769367","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94024","861",2011,"AF 1","AF1","94",5283,"0.017792920689002","0.75308888003189","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94024","861",2012,"AF 1","AF1","100",5285,"0.018921475875118","0.77357727686243","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94024","861",2013,"AF 1","AF1","110",5293,"0.020782165123748","0.83373268048755","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94025","273",2007,"AF 1","AF1","123",5906,"0.0208263","0.933405","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94025","273",2008,"AF 1","AF1","133",5847,"0.0227467","0.962857","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94025","273",2009,"AF 1","AF1","134",5797,"0.0231154","0.957523","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94025","273",2010,"AF 1","AF1","141",5725,"0.0246288","0.967672","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94025","861",2011,"AF 1","AF1","150",5696,"0.026334269662921","0.9745914707054599","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94025","861",2012,"AF 1","AF1","163",5651,"0.028844452309326","0.98362478520166","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94025","861",2013,"AF 1","AF1","164",5589,"0.029343353014851","0.98135222419002","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94026","272",2007,"AF 1","AF1","81",5413,"0.014964","0.687921","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94026","272",2008,"AF 1","AF1","83",5413,"0.0153335","0.706305","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94026","272",2009,"AF 1","AF1","92",5400,"0.017037","0.775308","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94026","272",2010,"AF 1","AF1","102",5362,"0.0190228","0.845752","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94026","861",2011,"AF 1","AF1","106",5354,"0.019798281658573","0.85263053009167","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94026","861",2012,"AF 1","AF1","116",5376,"0.021577380952381","0.88335186495502","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94026","861",2013,"AF 1","AF1","111",5360,"0.020708955223881","0.83091988748828","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94027","273",2007,"AF 1","AF1","73",5579,"0.0130848","0.550142","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94027","273",2008,"AF 1","AF1","77",5392,"0.0142804","0.631133","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94027","273",2009,"AF 1","AF1","73",5420,"0.0134686","0.528881","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94027","273",2010,"AF 1","AF1","80",5547,"0.0144222","0.56367","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94027","861",2011,"AF 1","AF1","73",5536,"0.013186416184971","0.44350338780391","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94027","861",2012,"AF 1","AF1","78",5559,"0.014031300593632","0.46810876377236","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94027","861",2013,"AF 1","AF1","79",5568,"0.014188218390805","0.44129596833003","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94028","273",2007,"AF 1","AF1","64",5775,"0.0110823","0.40455","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94028","273",2008,"AF 1","AF1","60",5755,"0.0104257","0.347783","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94028","273",2009,"AF 1","AF1","60",5777,"0.010386","0.314609","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94028","273",2010,"AF 1","AF1","61",5833,"0.0104577","0.302484","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94028","861",2011,"AF 1","AF1","63",5922,"0.01063829787234","0.29334396173774","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94028","861",2012,"AF 1","AF1","71",5967,"0.011898776604659","0.33619731123016","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94028","861",2013,"AF 1","AF1","71",5975,"0.011882845188285","0.30607354932806","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94029","272",2007,"AF 1","AF1","81",6607,"0.0122597","0.488331","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94029","272",2008,"AF 1","AF1","84",6688,"0.0125598","0.496946","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94029","272",2009,"AF 1","AF1","98",6719,"0.0145855","0.613339","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94029","272",2010,"AF 1","AF1","104",6709,"0.0155016","0.642519","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94029","861",2011,"AF 1","AF1","101",6747,"0.014969616125685","0.5697489039458","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94029","861",2012,"AF 1","AF1","111",6757,"0.01642740861329","0.62903062771657","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94029","861",2013,"AF 1","AF1","120",6812,"0.017615971814445","0.67038233149286","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94030","273",2007,"AF 1","AF1","60",5504,"0.0109012","0.390782","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94030","273",2008,"AF 1","AF1","52",5566,"0.00934244","0.279803","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94030","273",2009,"AF 1","AF1","48",5571,"0.00861605","0.220326","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94030","273",2010,"AF 1","AF1","71",5654,"0.0125575","0.429726","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94030","861",2011,"AF 1","AF1","80",5716,"0.013995801259622","0.50179354324432","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94030","861",2012,"AF 1","AF1","79",5864,"0.013472032742156","0.43262913170929","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94030","861",2013,"AF 1","AF1","82",5827,"0.014072421486185","0.43369100948015","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94031","268",2007,"AF 1","AF1","98",6821,"0.0143674","0.645933","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94031","268",2008,"AF 1","AF1","93",6839,"0.0135985","0.576355","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94031","268",2009,"AF 1","AF1","90",6804,"0.0132275","0.510421","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94031","268",2010,"AF 1","AF1","88",6779,"0.0129813","0.460378","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94031","861",2011,"AF 1","AF1","94",6665,"0.01410352588147","0.50946592267836","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94031","861",2012,"AF 1","AF1","99",6638,"0.014914130762278","0.52643283129485","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94031","861",2013,"AF 1","AF1","121",6602,"0.018327779460769","0.71101156370455","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94032","273",2007,"AF 1","AF1","169",7530,"0.0224436","0.957719","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94032","273",2008,"AF 1","AF1","174",7557,"0.023025","0.965123","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94032","273",2009,"AF 1","AF1","163",7606,"0.0214304","0.933009","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94032","273",2010,"AF 1","AF1","158",7593,"0.0208086","0.903607","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94032","861",2011,"AF 1","AF1","172",7577,"0.022700277154547","0.93064966121961","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94032","861",2012,"AF 1","AF1","174",7501,"0.023196907079056","0.92307692307692","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94032","861",2013,"AF 1","AF1","172",7402,"0.023236962982978","0.90790707365351","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94033","273",2007,"AF 1","AF1","35",2603,"0.013446","0.577971","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94033","273",2008,"AF 1","AF1","35",2578,"0.0135764","0.574187","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94033","273",2009,"AF 1","AF1","33",2539,"0.0129972","0.491266","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94033","273",2010,"AF 1","AF1","32",2519,"0.0127035","0.440568","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94033","861",2011,"AF 1","AF1","30",2420,"0.012396694214876","0.39318453567158","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94033","861",2012,"AF 1","AF1","30",2429,"0.012350761630301","0.36156878601031","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94033","861",2013,"AF 1","AF1","31",2385,"0.012997903563941","0.36628815501615","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94034","273",2007,"AF 1","AF1","96",7155,"0.0134172","0.575823","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94034","273",2008,"AF 1","AF1","82",7348,"0.0111595","0.396158","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94034","273",2009,"AF 1","AF1","78",7401,"0.0105391","0.325427","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94034","273",2010,"AF 1","AF1","78",7555,"0.0103243","0.295289","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94034","861",2011,"AF 1","AF1","94",7597,"0.012373305252073","0.39178955759267003","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94034","861",2012,"AF 1","AF1","106",7582,"0.01398048008441","0.46386333771353","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94034","861",2013,"AF 1","AF1","108",7517,"0.014367433816682","0.45473486821544","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94035","273",2007,"AF 1","AF1","68",4336,"0.0156827","0.735475","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94035","273",2008,"AF 1","AF1","70",4401,"0.0159055","0.74266","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94035","273",2009,"AF 1","AF1","82",4368,"0.0187729","0.859369","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94035","273",2010,"AF 1","AF1","92",4331,"0.0212422","0.915533","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94035","861",2011,"AF 1","AF1","103",4362,"0.023613021549748","0.9464926265444401","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94035","861",2012,"AF 1","AF1","112",4429,"0.0252878753669","0.95562518952795","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94035","861",2013,"AF 1","AF1","111",4446,"0.024966261808367","0.94093134701531","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94036","273",2007,"AF 1","AF1","110",4888,"0.0225041","0.958305","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94036","273",2008,"AF 1","AF1","114",4898,"0.0232748","0.96798","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94036","273",2009,"AF 1","AF1","115",4873,"0.0235994","0.963378","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94036","273",2010,"AF 1","AF1","115",4877,"0.0235801","0.954268","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94036","861",2011,"AF 1","AF1","127",4840,"0.026239669421488","0.9740932642487","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94036","861",2012,"AF 1","AF1","129",4821,"0.026757934038581","0.97200040432629","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94036","861",2013,"AF 1","AF1","135",4763,"0.02834348099937","0.97489321804355","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94037","273",2007,"AF 1","AF1","87",4241,"0.020514","0.927546","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94037","273",2008,"AF 1","AF1","74",4270,"0.0173302","0.821281","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94037","273",2009,"AF 1","AF1","73",4258,"0.0171442","0.779674","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94037","273",2010,"AF 1","AF1","79",4306,"0.0183465","0.814213","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94037","861",2011,"AF 1","AF1","73",4382,"0.01665905979005","0.6845356715823","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94037","861",2012,"AF 1","AF1","80",4352,"0.018382352941176","0.74648741534418","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94037","861",2013,"AF 1","AF1","88",4377,"0.020105094813799","0.80591728305032","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94038","272",2007,"AF 1","AF1","136",9768,"0.013923","0.614295","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94038","272",2008,"AF 1","AF1","138",9943,"0.0138791","0.598818","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94038","272",2009,"AF 1","AF1","147",10014,"0.0146794","0.618599","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94038","272",2010,"AF 1","AF1","169",10057,"0.0168042","0.72876","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94038","861",2011,"AF 1","AF1","173",10103,"0.017123626645551","0.71273415703468","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94038","861",2012,"AF 1","AF1","188",10176,"0.018474842767296","0.75053067825735","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94038","861",2013,"AF 1","AF1","191",10220,"0.018688845401174","0.72986769455152","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94039","273",2007,"AF 1","AF1","66",4977,"0.013261","0.562933","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94039","273",2008,"AF 1","AF1","67",5057,"0.013249","0.549261","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94039","273",2009,"AF 1","AF1","70",5211,"0.0134331","0.525804","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94039","273",2010,"AF 1","AF1","84",5159,"0.0162822","0.695939","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94039","861",2011,"AF 1","AF1","88",5194,"0.016942626107047","0.70247110402551","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94039","861",2012,"AF 1","AF1","93",5229,"0.017785427423982","0.7137369857475","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94039","861",2013,"AF 1","AF1","97",5215,"0.018600191754554","0.72570059381186","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94040","273",2007,"AF 1","AF1","45",3457,"0.0130171","0.544576","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94040","273",2008,"AF 1","AF1","46",3467,"0.013268","0.550739","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94040","273",2009,"AF 1","AF1","42",3465,"0.0121212","0.428047","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94040","273",2010,"AF 1","AF1","43",3454,"0.0124493","0.423122","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94040","861",2011,"AF 1","AF1","43",3374,"0.012744516893894","0.41470705460343","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94040","861",2012,"AF 1","AF1","42",3339,"0.012578616352201","0.37349641160416","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94040","861",2013,"AF 1","AF1","41",3319,"0.012353118409159","0.3300343785811","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94042","273",2007,"AF 1","AF1","17",1578,"0.0107731","0.381896","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94042","273",2008,"AF 1","AF1","18",1559,"0.0115459","0.423547","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94042","273",2009,"AF 1","AF1","17",1493,"0.0113865","0.377332","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94042","273",2010,"AF 1","AF1","20",1457,"0.0137268","0.511532","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94042","861",2011,"AF 1","AF1","21",1432,"0.014664804469274","0.54772817855719","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94042","861",2012,"AF 1","AF1","24",1404,"0.017094017094017","0.67199029616901","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94042","861",2013,"AF 1","AF1","29",1361,"0.021307861866275","0.85248463381602","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94043","272",2007,"AF 1","AF1","51",2507,"0.020343","0.92325","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94043","272",2008,"AF 1","AF1","53",2492,"0.0212681","0.942266","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94043","272",2009,"AF 1","AF1","58",2485,"0.02334","0.960004","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94043","272",2010,"AF 1","AF1","62",2482,"0.0249799","0.970924","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94043","861",2011,"AF 1","AF1","58",2479,"0.023396530859217","0.94240733359904","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94043","861",2012,"AF 1","AF1","57",2419,"0.023563455973543","0.93106236733044","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94043","861",2013,"AF 1","AF1","59",2359,"0.025010597710894","0.94197312220023","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94046","268",2007,"AF 1","AF1","87",4042,"0.021524","0.945123","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94046","268",2008,"AF 1","AF1","86",4084,"0.0210578","0.938325","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94046","268",2009,"AF 1","AF1","87",4163,"0.0208984","0.919611","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94046","268",2010,"AF 1","AF1","76",4267,"0.0178111","0.78632","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94046","861",2011,"AF 1","AF1","85",4322,"0.019666820916242","0.84854523714627","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94046","861",2012,"AF 1","AF1","103",4394,"0.023441055985435","0.92772667542707","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94046","861",2013,"AF 1","AF1","107",4546,"0.023537175538935","0.91488696739244","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94609","273",2007,"AF 1","AF1","31",1797,"0.017251","0.820428","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94609","273",2008,"AF 1","AF1","30",1812,"0.0165563","0.779507","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
"W94609","273",2009,"AF 1","AF1","35",1829,"0.0191361","0.870484","The practice can produce a register of patient with atrial fibrillation","1",1,0.0163243730711877,0.015920189246281,0.0167285568960944
"W94609","273",2010,"AF 1","AF1","35",1842,"0.0190011","0.845062","The practice can produce a register of patient with atrial fibrillation","1",1,0.017035705756195,0.0166888619371845,0.0173825495752054
"W94609","861",2011,"AF 1","AF1","29",1868,"0.015524625267666","0.60860900757274","The practice can produce a register of patient with atrial fibrillation","1",1,0.017747038441202,0.0174388542991394,0.0180552225832645
"W94609","861",2012,"AF 1","AF1","31",1877,"0.016515716568993","0.63499444051349","The practice can produce a register of patient with atrial fibrillation","1",1,0.0184583711262092,0.0181627445776459,0.0187539976747725
"W94609","861",2013,"AF 1","AF1","30",1853,"0.016189962223421","0.57683091988749","The practice can produce a register of patient with atrial fibrillation","1",1,0.0191697038112164,0.0188573684030802,0.0194820392193526
"W94612","273",2007,"AF 1","AF1","62",3066,"0.0202218","0.920808","The practice can produce a register of patient with atrial fibrillation","1",1,0.0149017077011735,0.0143515125504608,0.0154519028518862
"W94612","273",2008,"AF 1","AF1","55",3109,"0.0176906","0.83803","The practice can produce a register of patient with atrial fibrillation","1",1,0.0156130403861807,0.015139575230113,0.0160865055422484
